image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_207,1075716537.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1075716537.jpg,train,A little boy rides a bike down a hill on a miniature dirt bike.,,"[""A little boy rides a bike down a hill on a miniature dirt bike."", ""A young boy in a helmet rides a bike on the road."", ""A child with a helmet on his head rides a bike."", ""The young boy pedals quickly at a BMX race."", ""The little boy rides his bicycle in a race.""]"
flickr30k_208,107582366.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/107582366.jpg,train,A group of people sit around a table outside on a porch at night.,,"[""A group of people sit around a table outside on a porch at night."", ""A group of eight people are gathered around a table at night."", ""A group of people sitting at a table in a darkened room."", ""A group of people sit outdoors together at night."", ""A group of people gathered around in the dark.""]"
flickr30k_209,1075867198.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1075867198.jpg,train,A man in a brown shirt and dark shorts plays on the beach with his two black dogs.,,"[""A man in a brown shirt and dark shorts plays on the beach with his two black dogs."", ""A man in shorts with two black dogs holds a ball throwing toy at the beach."", ""A man playing with two black dogs on the beach"", ""Man at the beach with two dogs."", ""A man with two dogs on a beach""]"
flickr30k_210,1075881101.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1075881101.jpg,train,A child covered in foam is climbing on a black inflatable ramp.,,"[""A child covered in foam is climbing on a black inflatable ramp."", ""A person covered in soapy water is getting cleaned off."", ""A boy covered in suds has his face wiped clean."", ""A boy cleans the bubbles off his face."", ""A boy is covered in bubbles.""]"
flickr30k_211,1076460267.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1076460267.jpg,train,A couple is sitting in a blue raft watching a lot of people in bathing suits on a boat.,,"[""A couple is sitting in a blue raft watching a lot of people in bathing suits on a boat."", ""A group of people in swimsuits enjoy themselves on a cruise ship."", ""Many people in bathing suits on a boat and on inflatable rafts."", ""A large gathering of people partying on boats."", ""Dozens of people are partying on a boat.""]"
flickr30k_212,1076503761.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1076503761.jpg,train,A girl with blond-hair is holding a bottle and wearing a blue and green floral bikini on a boat.,,"[""A girl with blond-hair is holding a bottle and wearing a blue and green floral bikini on a boat."", ""A young woman in a bikini holding a bottle is goofing around and kicking a man in a straw hat."", ""A young woman on a boat in a light colored bikini kicks a man wearing a straw cowboy hat."", ""Teenagers are partying on a boat while a blond teenager is kicking a man."", ""A group of students during spring brake.""]"
flickr30k_213,1077546505.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1077546505.jpg,train,A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water.,,"[""A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water."", ""A child is falling off a slide onto colored balloons floating on a pool of water."", ""A boy sliding down a slide into a pool with colorful tubes."", ""A boy in blue shorts slides down a slide into a pool."", ""A boy rides down a slide into a small backyard pool.""]"
flickr30k_214,1077931201.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1077931201.jpg,train,A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him.,,"[""A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him."", ""A man in a wetsuit is throwing a toddler up in the air and is ready to catch him."", ""A man in a wetsuit is throwing a baby wearing a wetsuit up into the air."", ""While water droplets fly, a man throws a little boy up in the air."", ""The man is in the pool and throwing a small boy into the air.""]"
flickr30k_215,1078621572.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1078621572.jpg,train,A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck.,,"[""A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck."", ""People cram together in the back of a truck that is heading through green rolling hills while passing a pedestrian along the way."", ""A rickety old truck, stuffed to overflowing with men, is traveling down a country road on the left hand side."", ""A group of people riding in the back of a truck, down the road, in a country area."", ""Many men on the back of a pick up truck going down a road.""]"
flickr30k_216,1079013716.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1079013716.jpg,train,Two people are preparing food in a restaurant kitchen.,,"[""Two people are preparing food in a restaurant kitchen."", ""The cooks are preparing hamburgers for the customers."", ""Two chefs prepare burgers in a restaurant kitchen."", ""Two men preparing food in a kitchen."", ""Two cooks in the kitchen cooking.""]"
flickr30k_217,1079274291.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1079274291.jpg,train,"Two young boys are looking at the camera, one smiling, the other sticking his tongue out.",,"[""Two young boys are looking at the camera, one smiling, the other sticking his tongue out."", ""A little boy sticks his tongue out for the camera. Another boy looks on."", ""Two young boys look up at the camera as one sticks out his tongue."", ""Two young boys making silly faces."", ""Two boys make faces.""]"
flickr30k_218,107936523.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/107936523.jpg,train,A person with brown pants is sitting around a fenced area that has sparks flying.,,"[""A person with brown pants is sitting around a fenced area that has sparks flying."", ""A man in workman's gear is welding an I beam above a chain link fence."", ""A man is wearing brown pants and boots, while welding."", ""Construction worker, welding on high beam."", ""A metal worker doing some kind of work.""]"
flickr30k_219,107969134.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/107969134.jpg,test,A mother decides to take her child on a piggyback ride outside their apartment complex.,,"[""A mother decides to take her child on a piggyback ride outside their apartment complex."", ""A baby boy in a blue and white striped shirt is sitting on his mother's shoulders."", ""A mother and her young song enjoying a beautiful day outside."", ""A young woman is giving a baby a ride on her shoulders."", ""A woman gives a small child a piggyback ride.""]"
flickr30k_220,1079742005.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1079742005.jpg,train,A woman is resting against a cross shaped pole while looking towards a large body of water.,,"[""A woman is resting against a cross shaped pole while looking towards a large body of water."", ""A person overlooking the view from above, while leaning on a cross."", ""A woman leaning against a white cross looking at the ocean below."", ""Woman on a hill by a white cross overlooking a beach."", ""A person stands by a white cross overlooking a bay.""]"
flickr30k_221,107985741.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/107985741.jpg,train,A group of people on a riverbank some sitting on the grass some standing.,,"[""A group of people on a riverbank some sitting on the grass some standing."", ""Several people sitting and standing on a grassy area next to the water."", ""Four girls are sitting in the grass while several men stand near them."", ""A group of people are gathered near the water."", ""People gather in a grassy area near a lake.""]"
flickr30k_222,1080230428.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1080230428.jpg,test,A male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game.,,"[""A male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game."", ""Men playing volleyball, with one player missing the ball but hands still in the air."", ""A group of spectators watch a men's sand volleyball game."", ""Volleyball players compete on a sunny day at the beach."", ""Men playing volleyball in the sand.""]"
flickr30k_223,108149945.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/108149945.jpg,train,Two men shoveling snow off a railroad track dressed in bright orange snowsuits.,,"[""Two men shoveling snow off a railroad track dressed in bright orange snowsuits."", ""Two men in orange coveralls shovel snow off railroad tracks."", ""Two men in hats and orange uniforms are shoveling snow."", ""Men at work shoveling snow from a rail track."", ""Emergency workers clearing the path.""]"
